[id][cost,state,father_id,action,depth,h,value]
[651][378,(80, 99),649,S,193,19,19]
[654][381,(81, 99),651,S,194,18,18]
[657][382,(81, 98),654,O,195,19,19]
[660][383,(82, 98),657,S,196,18,18]
[663][384,(82, 99),660,E,197,17,17]
[665][385,(83, 99),663,S,198,16,16]
[668][386,(84, 99),665,S,199,15,15]
[671][388,(85, 99),668,S,200,14,14]
[673][390,(86, 99),671,S,201,13,13]
[676][393,(86, 98),673,O,202,14,14]
[679][394,(87, 98),676,S,203,13,13]
[682][396,(87, 99),679,E,204,12,12]
[685][397,(88, 99),682,S,205,11,11]
[688][399,(89, 99),685,S,206,10,10]
[691][400,(89, 98),688,O,207,11,11]
[693][403,(90, 98),691,S,208,10,10]
[696][404,(90, 99),693,E,209,9,9]
[698][405,(91, 99),696,S,210,8,8]
[701][406,(91, 98),698,O,211,9,9]
[703][407,(91, 97),701,O,212,10,10]
[705][408,(92, 97),703,S,213,9,9]
[707][409,(92, 98),705,E,214,8,8]
[710][410,(92, 99),707,E,215,7,7]
[713][412,(93, 99),710,S,216,6,6]
[716][413,(94, 99),713,S,217,5,5]
[719][414,(95, 99),716,S,218,4,4]
[722][415,(96, 99),719,S,219,3,3]
[724][419,(97, 99),722,S,220,2,2]
[727][420,(98, 99),724,S,221,1,1]
[730][424,(99, 99),727,S,222,0,0]
